URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,Type
134,24,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
135,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
135,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
135,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
136,43,None,None,14-12-1999 00:00,27-05-2016 00:00,0
137,25,US,Arizona,28-01-2004 00:00,08-12-2016 00:00,0
139,21,None,None,None,None,0
140,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
141,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
141,24,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
141,30,US,Arizona,28-03-2007 00:00,02-04-2016 00:00,0
142,22,US,IL,27-07-1995 00:00,08-06-2015 00:00,0
143,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
143,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
143,22,US,DC,15-06-2006 00:00,22-06-2016 00:00,0
144,21,None,None,27-09-2000 00:00,26-07-2016 00:00,0
145,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
145,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
145,29,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
145,31,US,NY,10-08-1995 00:00,05-08-2016 00:00,0
146,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
146,28,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
146,24,US,Arizona,13-07-1998 00:00,28-03-2017 00:00,0
149,23,CA,Quebec,08-01-1997 00:00,02-06-2009 00:00,0
150,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
151,29,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
154,21,US,UT,29-07-1998 04:00,17-03-2016 04:34,0
156,31,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
160,29,US,CA,14-08-1997 00:00,14-06-2016 00:00,0
161,23,None,None,23-11-2010 00:00,20-11-2015 00:00,0
169,25,BS,New Providence,20-12-2008 00:00,11-12-2015 00:00,0
170,17,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
173,34,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
178,16,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
183,29,US,NY,26-06-1997 00:00,18-11-2014 00:00,0
194,17,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
194,16,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
198,17,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
201,34,US,FL,15-02-1999 00:00,15-07-2015 00:00,0
234,34,US,CA,01-04-1998 00:00,09-12-2016 00:00,0
249,40,US,Wisconsin,14-11-2008 00:00,20-11-2013 00:00,0
